ID_sito;regione;provincia;comune;latitudine;longitudine;entro_50m_da_indirizzi_interessati_da_piani_di_intervento_pubblici_privati
23162;LOMBARDIA;COMO;CADORAGO;45,72546;9,02782;
23165;LOMBARDIA;COMO;CADORAGO;45,730415;9,02774;
23179;LOMBARDIA;COMO;BULGAROGRASSO;45,74796;9,01651;
23180;LOMBARDIA;COMO;APPIANO GENTILE;45,748235;8,984165;
23182;LOMBARDIA;COMO;OLTRONA DI SAN MAMETTE;45,757405;8,970874;
23185;LOMBARDIA;LECCO;VERDERIO;45,66528386;9,439123625;
23189;LOMBARDIA;LECCO;CASATENOVO;45,678964;9,314006;
23191;LOMBARDIA;LECCO;CASATENOVO;45,6798615;9,315058;
23195;LOMBARDIA;MONZA E DELLA BRIANZA;TRIUGGIO;45,663125;9,264067;
23203;LOMBARDIA;MONZA E DELLA BRIANZA;BESANA IN BRIANZA;45,689635;9,27477;
23213;LOMBARDIA;MONZA E DELLA BRIANZA;BESANA IN BRIANZA;45,704519;9,284725;
23217;LOMBARDIA;MONZA E DELLA BRIANZA;BESANA IN BRIANZA;45,707023;9,280158;
23222;LOMBARDIA;COMO;CABIATE;45,66846;9,184521;
23231;LOMBARDIA;MONZA E DELLA BRIANZA;GIUSSANO;45,685635;9,211635;si
23232;LOMBARDIA;MONZA E DELLA BRIANZA;GIUSSANO;45,6927515;9,2103315;
23234;LOMBARDIA;MONZA E DELLA BRIANZA;GIUSSANO;45,6937795;9,1973895;si
23242;LOMBARDIA;COMO;MARIANO COMENSE;45,68364;9,17039;
23246;LOMBARDIA;MONZA E DELLA BRIANZA;GIUSSANO;45,69888;9,21533;si
23248;LOMBARDIA;COMO;MARIANO COMENSE;45,6986695;9,181332;
23253;LOMBARDIA;COMO;AROSIO;45,713611;9,214668;
23258;LOMBARDIA;LECCO;MERATE;45,716289;9,414328;
23274;LOMBARDIA;MONZA E DELLA BRIANZA;BRIOSCO;45,71392;9,23892;
23275;LOMBARDIA;MONZA E DELLA BRIANZA;BRIOSCO;45,71392;9,23856;
23279;LOMBARDIA;LECCO;NIBIONNO;45,74214;9,26442;
23280;LOMBARDIA;LECCO;NIBIONNO;45,7425;9,2646;
23282;LOMBARDIA;MONZA E DELLA BRIANZA;BRIOSCO;45,724962;9,246743;
23290;LOMBARDIA;COMO;LURAGO D'ERBA;45,757155;9,22898;
23294;LOMBARDIA;COMO;CANTU';45,7173605;9,098942;
23299;LOMBARDIA;COMO;CANTU';45,72678;9,13105;
23301;LOMBARDIA;COMO;CARUGO;45,7197215;9,199029;
23302;LOMBARDIA;COMO;CANTU';45,729379;9,166336;
23305;LOMBARDIA;COMO;CARUGO;45,710795;9,18669;
23317;LOMBARDIA;COMO;CANTU';45,74842;9,1375;
23320;LOMBARDIA;COMO;CANTU';45,744733;9,146336;
23323;LOMBARDIA;COMO;CANTU';45,74969;9,12614;
23325;LOMBARDIA;COMO;CAPIAGO INTIMIANO;45,76675;9,11375;
23327;LOMBARDIA;VARESE;VENEGONO INFERIORE;45,7527015;8,9203685;si
23328;LOMBARDIA;COMO;BEREGAZZO CON FIGLIARO;45,767127;8,962207;
23334;LOMBARDIA;COMO;VILLA GUARDIA;45,7731915;9,006;
23335;LOMBARDIA;COMO;BINAGO;45,782682;8,923207;si
23342;LOMBARDIA;COMO;VILLA GUARDIA;45,77328;9,025415;
23357;LOMBARDIA;COMO;COMO;45,79074;9,085876;si
23362;LOMBARDIA;VARESE;CARONNO VARESINO;45,73975;8,83333;
23365;LOMBARDIA;VARESE;CASTRONNO;45,746698;8,8071685;
23369;LOMBARDIA;VARESE;DAVERIO;45,766014;8,761703;
23371;LOMBARDIA;VARESE;VENEGONO SUPERIORE;45,743653;8,881345;
23375;LOMBARDIA;VARESE;MALNATE;45,78331;8,87578;
23376;LOMBARDIA;VARESE;MALNATE;45,78625;8,87274;
23383;LOMBARDIA;VARESE;DAVERIO;45,76625;8,761067;
23385;LOMBARDIA;VARESE;DAVERIO;45,77119;8,76911;
23387;LOMBARDIA;VARESE;AZZATE;45,776139;8,8036925;
23390;LOMBARDIA;VARESE;TERNATE;45,78255;8,70742;
23397;LOMBARDIA;VARESE;TERNATE;45,792697;8,704062;
23402;LOMBARDIA;COMO;LURATE CACCIVIO;45,775516;8,989653;
23406;LOMBARDIA;COMO;OLGIATE COMASCO;45,7842935;8,9469365;
23440;LOMBARDIA;VARESE;VARESE;45,806488;8,86101;si
23477;LOMBARDIA;LECCO;COSTA MASNAGA;45,7582505;9,281221;
23481;LOMBARDIA;COMO;MONGUZZO;45,779125;9,224665;
23485;LOMBARDIA;LECCO;GARBAGNATE MONASTERO;45,769853;9,299799;si
23488;LOMBARDIA;LECCO;ROGENO;45,7835825;9,280442;
23497;LOMBARDIA;LECCO;GALBIATE;45,7946095;9,380279;
23499;LOMBARDIA;LECCO;BOSISIO PARINI;45,8005675;9,3047965;
23500;LOMBARDIA;LECCO;BOSISIO PARINI;45,800826;9,304576;
23504;LOMBARDIA;LECCO;GALBIATE;45,827243;9,358187;
23508;LOMBARDIA;LECCO;GALBIATE;45,82337321;9,377295392;
23518;LOMBARDIA;COMO;PONTE LAMBRO;45,82576;9,225355;
23521;LOMBARDIA;COMO;EUPILIO;45,82611;9,27639;
23530;LOMBARDIA;LECCO;VALMADRERA;45,84144;9,36394;
23539;LOMBARDIA;LECCO;LECCO;45,84961;9,39386;si
23541;LOMBARDIA;LECCO;LECCO;45,851582;9,393666;
23547;LOMBARDIA;LECCO;LECCO;45,8571915;9,3925;si
23554;LOMBARDIA;COMO;LURAGO D'ERBA;45,745389;9,21786;
23563;LOMBARDIA;COMO;CAPIAGO INTIMIANO;45,771017;9,129211;
23564;LOMBARDIA;COMO;CAPIAGO INTIMIANO;45,77128895;9,130056438;
23578;LOMBARDIA;COMO;LAGLIO;45,883206;9,137931;
23579;LOMBARDIA;COMO;ARGEGNO;45,940309;9,1248075;
23582;LOMBARDIA;COMO;ALBAVILLA;45,79238;9,17842;
23585;LOMBARDIA;COMO;ALBAVILLA;45,804495;9,186045;
23586;LOMBARDIA;COMO;FAGGETO LARIO;45,86747;9,161;
23587;LOMBARDIA;COMO;FAGGETO LARIO;45,867994;9,161266;
23589;LOMBARDIA;COMO;ZELBIO;45,904938;9,180932;si
23591;LOMBARDIA;COMO;GRANDOLA ED UNITI;46,044764;9,190378;
23592;LOMBARDIA;LECCO;LECCO;45,864681;9,419414;
23594;LOMBARDIA;COMO;VALBRONA;45,870408;9,301453;
23601;LOMBARDIA;COMO;ASSO;45,85783;9,2538605;
23613;LOMBARDIA;LECCO;ABBADIA LARIANA;45,8994965;9,3920465;
23614;LOMBARDIA;LECCO;PRIMALUNA;45,9834355;9,422297;
23616;LOMBARDIA;LECCO;LIERNA;45,955033;9,311933;
23621;LOMBARDIA;COMO;BELLAGIO;45,970978;9,261803;si
23625;LOMBARDIA;COMO;MENAGGIO;46,0213075;9,2308605;
23628;LOMBARDIA;COMO;PLESIO;46,03645;9,22292;
23629;LOMBARDIA;COMO;MENAGGIO;46,0399185;9,2451685;
23647;LOMBARDIA;VARESE;BESOZZO;45,8423305;8,6701685;si
23649;LOMBARDIA;VARESE;INDUNO OLONA;45,851605;8,841825;
23650;LOMBARDIA;VARESE;INDUNO OLONA;45,85369;8,85561;
23654;LOMBARDIA;VARESE;INDUNO OLONA;45,844556;8,825544;
23655;LOMBARDIA;VARESE;VALGANNA;45,899363;8,8310195;
23659;LOMBARDIA;VARESE;COMERIO;45,841408;8,737237;
23663;LOMBARDIA;VARESE;COCQUIO-TREVISAGO;45,856404;8,687838;
23680;LOMBARDIA;COMO;BIZZARONE;45,83089;8,94967;
23698;LOMBARDIA;COMO;CERNOBBIO;45,84322;9,06854;
23702;LOMBARDIA;COMO;CENTRO VALLE INTELVI;45,947271;9,041595;
23706;LOMBARDIA;VARESE;SALTRIO;45,86825;8,923;si
23708;LOMBARDIA;VARESE;VIGGIU';45,887844;8,914714;
23709;LOMBARDIA;COMO;CAMPIONE D'ITALIA;45,973372;8,977158;
23710;LOMBARDIA;COMO;CAMPIONE D'ITALIA;45,97339;8,97672;
23713;LOMBARDIA;COMO;ALTA VALLE INTELVI;46,003832;9,0683895;si
23714;LOMBARDIA;COMO;CENTRO VALLE INTELVI;45,9472785;9,0419185;
23715;LOMBARDIA;COMO;ALTA VALLE INTELVI;45,991139;9,048471;
23718;LOMBARDIA;COMO;ALTA VALLE INTELVI;46,00395;9,068167;
23719;LOMBARDIA;COMO;VALSOLDA;46,023807;9,066696;
23720;LOMBARDIA;VARESE;BISUSCHIO;45,87175;8,86153;
23728;LOMBARDIA;VARESE;MARCHIROLO;45,9406985;8,835;
23729;LOMBARDIA;VARESE;MESENZANA;45,952768;8,75931;
23733;LOMBARDIA;VARESE;GRANTOLA;45,942947;8,7816655;
23734;LOMBARDIA;VARESE;LUINO;45,994617;8,784814;
23735;LOMBARDIA;VARESE;LUINO;45,997964;8,783643;
23737;LOMBARDIA;VARESE;CADEGLIANO VICONAGO;45,941852;8,85646;
23738;LOMBARDIA;VARESE;MARCHIROLO;45,94953;8,84317;
23745;LOMBARDIA;VARESE;MONTEGRINO VALTRAVAGLIA;45,972242;8,763754;
23747;LOMBARDIA;VARESE;GERMIGNAGA;45,979686;8,740087;
23750;LOMBARDIA;VARESE;LUINO;45,99625;8,7406105;
23755;LOMBARDIA;COMO;BLESSAGNO;45,95358;9,10533;
23756;LOMBARDIA;COMO;PIGRA;45,955247;9,130011;
23757;LOMBARDIA;COMO;PIGRA;45,95525;9,13033;
23758;LOMBARDIA;COMO;PIGRA;45,955967;9,130336;
23759;LOMBARDIA;COMO;LAGLIO;45,884575;9,139322;si
23760;LOMBARDIA;COMO;NESSO;45,933467;9,150892;
23763;LOMBARDIA;COMO;VAL REZZO;46,073219;9,09865;si
23765;LOMBARDIA;COMO;TREMEZZINA;45,967968;9,193961;si
23768;LOMBARDIA;COMO;GRANDOLA ED UNITI;46,045691;9,189279;
23769;LOMBARDIA;COMO;CUSINO;46,074803;9,158468;
23770;LOMBARDIA;COMO;CUSINO;46,075692;9,155339;
23772;LOMBARDIA;VARESE;LUINO;45,999025;8,785594;si
23776;PIEMONTE;VERBANO CUSIO OSSOLA;CANNERO RIVIERA;46,023006;8,680698;si
23777;PIEMONTE;VERBANO CUSIO OSSOLA;CANNOBIO;46,0604705;8,6826395;
23778;PIEMONTE;VERBANO CUSIO OSSOLA;CANNOBIO;46,065668;8,686221;si
23779;PIEMONTE;VERBANO CUSIO OSSOLA;CANNOBIO;46,057538;8,694403;
23781;LOMBARDIA;VARESE;CURIGLIA CON MONTEVIASCO;46,060439;8,8033095;si
23782;PIEMONTE;VERBANO CUSIO OSSOLA;CANNOBIO;46,081481;8,684473;
23783;LOMBARDIA;VARESE;MACCAGNO CON PINO E VEDDASCA;46,100716;8,739752;si
23784;LOMBARDIA;VARESE;SESTO CALENDE;45,734506;8,640303;
23786;PIEMONTE;NOVARA;DORMELLETTO;45,7423015;8,5672855;si
23792;LOMBARDIA;VARESE;TAINO;45,767995;8,62243;
23796;PIEMONTE;NOVARA;PARUZZARO;45,75095;8,51667;
23801;PIEMONTE;NOVARA;GOZZANO;45,757365;8,42541;
23803;PIEMONTE;NOVARA;ARONA;45,75533;8,54429;si
23810;LOMBARDIA;VARESE;TERNATE;45,7815;8,684025;
23811;LOMBARDIA;VARESE;TERNATE;45,782402;8,682812;
23812;PIEMONTE;NOVARA;MEINA;45,7841973;8,525002932;
23815;PIEMONTE;NOVARA;MEINA;45,787842;8,536472;
23817;PIEMONTE;NOVARA;MEINA;45,79353;8,53103;
23821;LOMBARDIA;VARESE;CADREZZATE CON OSMATE;45,798305;8,63538;
23822;LOMBARDIA;VARESE;TRAVEDONA-MONATE;45,80358;8,68281;
23823;LOMBARDIA;VARESE;TRAVEDONA-MONATE;45,80362;8,68312;
23825;PIEMONTE;NOVARA;MASSINO VISCONTI;45,82714035;8,540072391;si
23826;LOMBARDIA;VARESE;ISPRA;45,80513;8,633741;
23827;LOMBARDIA;VARESE;ISPRA;45,805653;8,632477;
23829;LOMBARDIA;VARESE;ISPRA;45,8074175;8,6382495;
23831;PIEMONTE;NOVARA;SAN MAURIZIO D'OPAGLIO;45,76858;8,396425;si
23833;PIEMONTE;NOVARA;ORTA SAN GIULIO;45,7948875;8,420874;si
23836;PIEMONTE;VERBANO CUSIO OSSOLA;BROVELLO-CARPUGNINO;45,846564;8,525827;
23837;PIEMONTE;VERBANO CUSIO OSSOLA;BROVELLO-CARPUGNINO;45,846617;8,526869;
23838;PIEMONTE;NOVARA;LESA;45,80387;8,537;
23839;PIEMONTE;NOVARA;NEBBIUNO;45,80925;8,53581;
23841;PIEMONTE;NOVARA;NEBBIUNO;45,815131;8,521456;
23842;LOMBARDIA;VARESE;TRAVEDONA-MONATE;45,809422;8,696331;si
23843;LOMBARDIA;VARESE;TRAVEDONA-MONATE;45,812546;8,679378;
23847;PIEMONTE;NOVARA;LESA;45,8274;8,552894;
23848;LOMBARDIA;VARESE;MALGESSO;45,82478;8,67922;
23849;LOMBARDIA;VARESE;BESOZZO;45,83667;8,67286;
23851;PIEMONTE;VERBANO CUSIO OSSOLA;GIGNESE;45,85332;8,52555;
23852;PIEMONTE;VERBANO CUSIO OSSOLA;GIGNESE;45,85355;8,52533;
23853;PIEMONTE;VERBANO CUSIO OSSOLA;GIGNESE;45,8538165;8,5250075;
23854;LOMBARDIA;VARESE;COCQUIO-TREVISAGO;45,856442;8,687431;
23857;PIEMONTE;VERBANO CUSIO OSSOLA;BELGIRATE;45,845958;8,570771;
23858;PIEMONTE;VERBANO CUSIO OSSOLA;STRESA;45,871668;8,5505;
23861;PIEMONTE;VERCELLI;SCOPELLO;45,744539;8,087783;si
23864;PIEMONTE;VERCELLI;PIODE;45,770988;8,045396;
23865;PIEMONTE;VERCELLI;PIODE;45,771131;8,044981;
23866;PIEMONTE;VERCELLI;PIODE;45,777169;8,0386105;
23869;PIEMONTE;VERCELLI;BALMUCCIA;45,811595;8,12989;
23874;PIEMONTE;NOVARA;POGNO;45,752983;8,377739;
23875;PIEMONTE;NOVARA;POGNO;45,75326;8,377222;
23876;PIEMONTE;VERCELLI;CELLIO CON BREIA;45,764145;8,307082;si
23880;PIEMONTE;VERCELLI;VARALLO;45,7891405;8,271942;
23881;PIEMONTE;NOVARA;SAN MAURIZIO D'OPAGLIO;45,781033;8,382316;
23883;PIEMONTE;VERCELLI;CIVIASCO;45,808664;8,294814;si
23887;PIEMONTE;VERCELLI;VARALLO;45,8081;8,252389;
23891;PIEMONTE;VERCELLI;VARALLO;45,820417;8,294153;
23892;PIEMONTE;VERCELLI;VOCCA;45,831742;8,182533;
23893;PIEMONTE;VERCELLI;VOCCA;45,83189;8,18433;
23894;PIEMONTE;VERCELLI;VOCCA;45,832104;8,182881;
23895;PIEMONTE;VERCELLI;BALMUCCIA;45,811781;8,130042;
23898;PIEMONTE;VERCELLI;ALTO SERMENZA;45,859326;8,068954;
23899;PIEMONTE;VERCELLI;ALAGNA VALSESIA;45,83183;7,95031;
23900;PIEMONTE;VERCELLI;ALAGNA VALSESIA;45,836294;7,957361;
23901;PIEMONTE;VERCELLI;ALAGNA VALSESIA;45,836766;7,956928;
23903;PIEMONTE;VERCELLI;CERVATTO;45,882689;8,164692;
23904;PIEMONTE;VERCELLI;FOBELLO;45,899983;8,168414;
23907;PIEMONTE;VERBANO CUSIO OSSOLA;MACUGNAGA;45,957847;7,985869;
23908;PIEMONTE;VERBANO CUSIO OSSOLA;MACUGNAGA;45,9588895;7,984332;
23911;PIEMONTE;VERBANO CUSIO OSSOLA;OMEGNA;45,8594185;8,412668;si
23913;PIEMONTE;VERBANO CUSIO OSSOLA;GIGNESE;45,85842742;8,511094448;si
23914;PIEMONTE;VERBANO CUSIO OSSOLA;STRESA;45,879927;8,450966;
23919;LOMBARDIA;VARESE;GEMONIO;45,881765;8,681305;
23920;PIEMONTE;VERBANO CUSIO OSSOLA;STRESA;45,87577;8,55269;
23924;LOMBARDIA;VARESE;CARAVATE;45,885636;8,64295;
23925;LOMBARDIA;VARESE;CARAVATE;45,88572;8,64331;
23927;PIEMONTE;VERBANO CUSIO OSSOLA;STRESA;45,8840015;8,526;
23944;LOMBARDIA;VARESE;LAVENO-MOMBELLO;45,897391;8,6283315;si
23947;VALLE D'AOSTA;AOSTA;GRESSONEY-LA-TRINITE';45,857785;7,811929;
23948;VALLE D'AOSTA;AOSTA;GRESSONEY-LA-TRINITE';45,858464;7,811647;
23949;VALLE D'AOSTA;AOSTA;AYAS;45,868742;7,781092;
23950;VALLE D'AOSTA;AOSTA;GRESSONEY-LA-TRINITE';45,870057;7,782096;
23951;VALLE D'AOSTA;AOSTA;GRESSONEY-LA-TRINITE';45,87022;7,7817785;
23953;VALLE D'AOSTA;AOSTA;VALTOURNENCHE;45,93531;7,70739;
23954;VALLE D'AOSTA;AOSTA;VALTOURNENCHE;45,935538;7,706879;
23956;VALLE D'AOSTA;AOSTA;VALTOURNENCHE;45,89;7,65103;
23958;VALLE D'AOSTA;AOSTA;VALTOURNENCHE;45,9372795;7,6295;
23963;PIEMONTE;VERBANO CUSIO OSSOLA;BAVENO;45,90992;8,50306;
23971;PIEMONTE;VERBANO CUSIO OSSOLA;VERBANIA;45,920339;8,559311;si
23974;PIEMONTE;VERBANO CUSIO OSSOLA;VERBANIA;45,927432;8,561818;
23975;PIEMONTE;VERBANO CUSIO OSSOLA;VERBANIA;45,92789;8,55172;
23979;PIEMONTE;VERBANO CUSIO OSSOLA;VERBANIA;45,93185;8,55899;
23984;PIEMONTE;VERBANO CUSIO OSSOLA;VERBANIA;45,934514;8,559744;
23987;PIEMONTE;VERBANO CUSIO OSSOLA;VERBANIA;45,93803;8,57586;si
23989;PIEMONTE;VERBANO CUSIO OSSOLA;VERBANIA;45,93942;8,55235;
23995;PIEMONTE;VERBANO CUSIO OSSOLA;BAVENO;45,9346395;8,4770815;
23996;PIEMONTE;VERBANO CUSIO OSSOLA;VERBANIA;45,93672;8,52392;
23997;PIEMONTE;VERBANO CUSIO OSSOLA;VERBANIA;45,94598;8,498382528;
23998;PIEMONTE;VERBANO CUSIO OSSOLA;MERGOZZO;45,9606115;8,438558;
24006;PIEMONTE;VERBANO CUSIO OSSOLA;GERMAGNO;45,908094;8,386903;
24007;PIEMONTE;VERBANO CUSIO OSSOLA;GERMAGNO;45,908322;8,386525;
24008;PIEMONTE;VERBANO CUSIO OSSOLA;VALSTRONA;45,9085;8,354028;
24013;PIEMONTE;VERBANO CUSIO OSSOLA;MACUGNAGA;45,975597;7,968025;
24015;PIEMONTE;VERBANO CUSIO OSSOLA;BANNIO ANZINO;45,97635;8,133492;
24018;PIEMONTE;VERBANO CUSIO OSSOLA;PIEVE VERGONTE;46,01545965;8,251374699;si
24019;PIEMONTE;VERBANO CUSIO OSSOLA;PREMOSELLO-CHIOVENDA;46,0015815;8,3283315;
24020;PIEMONTE;VERBANO CUSIO OSSOLA;PREMOSELLO-CHIOVENDA;46,002582;8,325967;
24022;PIEMONTE;VERBANO CUSIO OSSOLA;BORGOMEZZAVALLE;46,04945;8,190078;
24024;PIEMONTE;VERBANO CUSIO OSSOLA;VILLADOSSOLA;46,0660575;8,2747785;
24028;PIEMONTE;VERBANO CUSIO OSSOLA;VILLADOSSOLA;46,07211;8,26692;
24039;PIEMONTE;VERBANO CUSIO OSSOLA;VERBANIA;45,942961;8,558084;
24041;PIEMONTE;VERBANO CUSIO OSSOLA;GHIFFA;45,94792;8,59244;
24042;PIEMONTE;VERBANO CUSIO OSSOLA;VERBANIA;45,94772;8,57583;
24043;PIEMONTE;VERBANO CUSIO OSSOLA;VERBANIA;45,9498955;8,5524665;
24044;PIEMONTE;VERBANO CUSIO OSSOLA;VERBANIA;45,950161;8,564423;
24048;PIEMONTE;VERBANO CUSIO OSSOLA;GHIFFA;45,958056;8,615302;si
24049;PIEMONTE;VERBANO CUSIO OSSOLA;VERBANIA;45,956325;8,549025;
24051;PIEMONTE;VERBANO CUSIO OSSOLA;ARIZZANO;45,958355;8,58282;si
24054;LOMBARDIA;VARESE;PORTO VALTRAVAGLIA;45,961805;8,68432;
24055;PIEMONTE;VERBANO CUSIO OSSOLA;GHIFFA;45,96426637;8,61571904;
24057;PIEMONTE;VERBANO CUSIO OSSOLA;MERGOZZO;45,961458;8,440666;
24059;PIEMONTE;VERBANO CUSIO OSSOLA;MIAZZINA;45,9812505;8,525529;
24060;PIEMONTE;VERBANO CUSIO OSSOLA;MERGOZZO;45,981689;8,425014;
24063;PIEMONTE;VERBANO CUSIO OSSOLA;CAMBIASCA;45,96444622;8,546476123;
24065;PIEMONTE;VERBANO CUSIO OSSOLA;OGGEBBIO;45,9925;8,641415;
24067;PIEMONTE;VERBANO CUSIO OSSOLA;OGGEBBIO;46,009539;8,629947;
24076;PIEMONTE;VERBANO CUSIO OSSOLA;MONTECRESTESE;46,162588;8,325558;
24078;PIEMONTE;VERBANO CUSIO OSSOLA;TRASQUERA;46,214353;8,222516;
24083;PIEMONTE;VERBANO CUSIO OSSOLA;PREMIA;46,26314;8,34083;
24084;PIEMONTE;VERBANO CUSIO OSSOLA;PREMIA;46,2641205;8,337615;
24085;PIEMONTE;VERBANO CUSIO OSSOLA;VARZO;46,258243;8,193569;
24086;PIEMONTE;VERBANO CUSIO OSSOLA;VARZO;46,258289;8,191981;
24087;PIEMONTE;VERBANO CUSIO OSSOLA;BACENO;46,300356;8,251289;
24088;PIEMONTE;VERBANO CUSIO OSSOLA;BACENO;46,300803;8,25157;
24089;PIEMONTE;VERBANO CUSIO OSSOLA;BACENO;46,302668;8,2589425;
24090;PIEMONTE;VERBANO CUSIO OSSOLA;VALLE CANNOBINA;46,0703025;8,632082;
24091;PIEMONTE;VERBANO CUSIO OSSOLA;VALLE CANNOBINA;46,070493;8,631722;
24092;PIEMONTE;VERBANO CUSIO OSSOLA;VALLE CANNOBINA;46,076064;8,596361;
24095;PIEMONTE;VERBANO CUSIO OSSOLA;MALESCO;46,11919;8,52192;
24099;PIEMONTE;VERBANO CUSIO OSSOLA;MALESCO;46,10847;8,54253;
24100;PIEMONTE;VERBANO CUSIO OSSOLA;RE;46,154431;8,602092;
24105;PIEMONTE;VERBANO CUSIO OSSOLA;PREMIA;46,325625;8,388742;
24106;PIEMONTE;VERBANO CUSIO OSSOLA;FORMAZZA;46,339592;8,42572;
24108;PIEMONTE;VERBANO CUSIO OSSOLA;FORMAZZA;46,420708;8,409875;
24109;PIEMONTE;VERBANO CUSIO OSSOLA;FORMAZZA;46,42083;8,41019;
24111;VENETO;VICENZA;NANTO;45,41527;11,609053;
24114;VENETO;VICENZA;BARBARANO MOSSANO;45,4049195;11,548361;
24115;VENETO;VICENZA;NANTO;45,425423;11,592838;si
24116;VENETO;VICENZA;CASTEGNERO;45,437928;11,6080725;
24125;VENETO;VICENZA;MONTEBELLO VICENTINO;45,474958;11,415011;
24128;VENETO;VICENZA;CASTEGNERO;45,4395;11,60969;
24129;VENETO;VICENZA;CASTEGNERO;45,4406;11,61996;
24131;VENETO;VICENZA;LONGARE;45,46318;11,60724;
24132;VENETO;VICENZA;BARBARANO MOSSANO;45,435684;11,530664;
24133;VENETO;VICENZA;ARCUGNANO;45,48;11,5355815;
24135;VENETO;VICENZA;LONGARE;45,4669995;11,6138315;
24137;VENETO;VICENZA;LONGARE;45,477195;11,62225;
24147;VENETO;VICENZA;MONTECCHIO MAGGIORE;45,49686;11,44811;
24159;VENETO;VICENZA;ALTAVILLA VICENTINA;45,50563;11,44657;
24161;VENETO;VICENZA;ARCUGNANO;45,509;11,51011;si
24166;VENETO;VICENZA;ALTAVILLA VICENTINA;45,51722;11,46119;si
24167;VENETO;VICENZA;ARCUGNANO;45,5111275;11,543989;
24171;VENETO;VICENZA;GRUMOLO DELLE ABBADESSE;45,514069;11,664122;
24174;VENETO;VICENZA;VICENZA;45,516995;11,56026;
24175;VENETO;VICENZA;VICENZA;45,51883;11,52636;
24176;VENETO;VICENZA;VICENZA;45,51923;11,5232;
24178;VENETO;VICENZA;TORRI DI QUARTESOLO;45,52015;11,649385;
24187;VENETO;VICENZA;MONTECCHIO MAGGIORE;45,5069875;11,3865855;
24188;VENETO;VICENZA;MONTECCHIO MAGGIORE;45,508385;11,391415;
24190;VENETO;VICENZA;CHIAMPO;45,53186524;11,29810577;
24191;VENETO;VICENZA;CHIAMPO;45,536558;11,299832;
24192;VENETO;VERONA;SAN GIOVANNI ILARIONE;45,5237785;11,2250285;si
24200;VENETO;VICENZA;ARZIGNANO;45,53244;11,374345;
24202;VENETO;VICENZA;TRISSINO;45,55958;11,38616;
24203;VENETO;VICENZA;CASTELGOMBERTO;45,5824185;11,4181395;
24204;VENETO;VICENZA;TRISSINO;45,55865;11,362245;
24207;VENETO;VICENZA;TRISSINO;45,567999;11,352947;
24214;VENETO;VICENZA;VICENZA;45,52247;11,51358;
24215;VENETO;VICENZA;VICENZA;45,526115;11,566195;
24222;VENETO;VICENZA;VICENZA;45,52778;11,50381;si
24232;VENETO;VICENZA;VICENZA;45,528582;11,5995285;
24235;VENETO;VICENZA;VICENZA;45,538925;11,605325;
24237;VENETO;VICENZA;VICENZA;45,54053;11,57836;si
24241;VENETO;VICENZA;VICENZA;45,5335;11,52203;si
24243;VENETO;VICENZA;VICENZA;45,53703;11,53658;
24244;VENETO;VICENZA;VICENZA;45,537999;11,5140815;
24251;VENETO;VERONA;SOAVE;45,421035;11,239715;
24252;VENETO;VERONA;LAVAGNO;45,44436966;11,13108902;
24253;VENETO;VERONA;COLOGNOLA AI COLLI;45,42076;11,17249;
24262;VENETO;VERONA;SAN GIOVANNI ILARIONE;45,5202;11,23297;
24263;VENETO;VERONA;SAN GIOVANNI ILARIONE;45,522555;11,229745;si
24264;VENETO;VERONA;SAN GIOVANNI ILARIONE;45,523364;11,229506;si
24267;VENETO;VERONA;VERONA;45,45617;11,07153;
24268;VENETO;VERONA;VERONA;45,456583;11,069715;
24269;VENETO;VERONA;VERONA;45,459758;11,060589;
24270;VENETO;VERONA;VERONA;45,46658;11,06483;
24271;VENETO;VERONA;VERONA;45,4715455;11,0648545;
24272;VENETO;VERONA;MEZZANE DI SOTTO;45,487963;11,090363;
24273;VENETO;VERONA;MEZZANE DI SOTTO;45,48064;11,12669;
24275;VENETO;VERONA;MEZZANE DI SOTTO;45,49361;11,136345;
24276;VENETO;VERONA;ROVERE' VERONESE;45,546381;11,085453;
24277;VENETO;VERONA;ROVERE' VERONESE;45,547326;11,086411;
24278;VENETO;VERONA;SAN MAURO DI SALINE;45,567308;11,110122;
24282;VENETO;VERONA;VESTENANOVA;45,571865;11,227597;
24284;VENETO;VICENZA;CHIAMPO;45,572844;11,2639405;
24286;VENETO;VICENZA;RECOARO TERME;45,679838;11,226221;
24292;VENETO;VICENZA;VICENZA;45,54875;11,51086;
24306;VENETO;VICENZA;VICENZA;45,55294;11,53989;
24319;VENETO;VICENZA;VICENZA;45,5579995;11,5389475;si
24320;VENETO;VICENZA;VICENZA;45,55791;11,55156;si
24322;VENETO;VICENZA;VICENZA;45,55841;11,54503;si
24338;VENETO;VICENZA;VICENZA;45,56122;11,55803;
24343;VENETO;VICENZA;VICENZA;45,56419;11,54472;
24347;VENETO;VICENZA;VICENZA;45,56492;11,56888;si
24350;VENETO;VICENZA;VICENZA;45,57106;11,51725;
24356;VENETO;VICENZA;VICENZA;45,5737255;11,5357715;
24357;VENETO;VICENZA;VICENZA;45,57372;11,54817;
24358;VENETO;VICENZA;COSTABISSARA;45,5758545;11,493574;
24359;VENETO;VICENZA;GAMBUGLIANO;45,581455;11,445775;
24362;VENETO;VICENZA;CALDOGNO;45,607071;11,497344;
24363;VENETO;VICENZA;CALDOGNO;45,608081;11,498308;si
